guid,title,link,journal,pubDate,score,reasons,matched_themes,scored_at,topic
https://www.sciencedirect.com/science/article/pii/S0304389426013713,Micro-nano biochar interfaces promote adsorption-reduction coupling to accelerate bioelectrodechlorination in groundwater,https://www.sciencedirect.com/science/article/pii/S0304389426013713?dgcid=rss_sd_all,Journal of Hazardous Materials,,6,Groundwater isotope hydrogeochemistry — methodologically relevant but focuses on shallow systems.,"isotope methods,shallow/general groundwater",2026-05-21T04:14:57.706068+00:00,
https://www.sciencedirect.com/science/article/pii/S0304389426013439,Benzo[ a ]pyrene induces non-alcoholic fatty liver disease by exacerbating hepatic senescence and disrupting gut-liver axis in zebrafish,https://www.sciencedirect.com/science/article/pii/S0304389426013439?dgcid=rss_sd_all,Journal of Hazardous Materials,,3,General geochemistry study with limited relevance to hydrogeochemical or isotope research profile.,general geochemistry,2026-05-21T04:14:57.706068+00:00,
https://www.sciencedirect.com/science/article/pii/S0304389426013683,"Photocatalysis-microalgae coupled system for ciprofloxacin-containing agricultural wastewater treatment: Pollutant removal, carbon fixation and synergistic relationship",https://www.sciencedirect.com/science/article/pii/S0304389426013683?dgcid=rss_sd_all,Journal of Hazardous Materials,,3,General geochemistry study with limited relevance to hydrogeochemical or isotope research profile.,general geochemistry,2026-05-21T04:14:57.706068+00:00,
https://www.sciencedirect.com/science/article/pii/S0304389426013580,Chemical speciation and release characteristics in different environments of heavy metals in thermally activated red mud,https://www.sciencedirect.com/science/article/pii/S0304389426013580?dgcid=rss_sd_all,Journal of Hazardous Materials,,3,General geochemistry study with limited relevance to hydrogeochemical or isotope research profile.,general geochemistry,2026-05-21T04:14:57.706068+00:00,
https://www.sciencedirect.com/science/article/pii/S0304389426013750,One-step transformation of hazardous WPCBs into 4N-grade copper via slurry electrolysis: Leveraging the Cu-NH 3 -Cl synergistic cycle for sustainability,https://www.sciencedirect.com/science/article/pii/S0304389426013750?dgcid=rss_sd_all,Journal of Hazardous Materials,,3,General geochemistry study with limited relevance to hydrogeochemical or isotope research profile.,general geochemistry,2026-05-21T04:14:57.706068+00:00,
https://www.sciencedirect.com/science/article/pii/S0304389426013129,Mercury bioaccumulation patterns and toxicological risk across tissues in the Black-browed albatross ( Thalassarche melanophris ) from the Southwestern Atlantic,https://www.sciencedirect.com/science/article/pii/S0304389426013129?dgcid=rss_sd_all,Journal of Hazardous Materials,,3,General geochemistry study with limited relevance to hydrogeochemical or isotope research profile.,general geochemistry,2026-05-21T04:14:57.706068+00:00,
https://www.sciencedirect.com/science/article/pii/S0304389426013695,Electron‑flow‑driven synergistic mineralization of naphthalene by an S‑N‑doped biochar‑bridged engineered consortium,https://www.sciencedirect.com/science/article/pii/S0304389426013695?dgcid=rss_sd_all,Journal of Hazardous Materials,,3,General geochemistry study with limited relevance to hydrogeochemical or isotope research profile.,general geochemistry,2026-05-21T04:14:57.706068+00:00,
https://www.sciencedirect.com/science/article/pii/S0304389426013233,Aftertreatment technologies alleviate SOAFP and toxic effects of BTEX in diesel engine exhaust,https://www.sciencedirect.com/science/article/pii/S0304389426013233?dgcid=rss_sd_all,Journal of Hazardous Materials,,3,General geochemistry study with limited relevance to hydrogeochemical or isotope research profile.,general geochemistry,2026-05-21T04:14:57.706068+00:00,
https://www.sciencedirect.com/science/article/pii/S0304389426013154,Benzene-induced myelosuppression confers a survival advantage to hematopoietic progenitors: Single-cell analysis of malignant transformation dynamics in a murine model,https://www.sciencedirect.com/science/article/pii/S0304389426013154?dgcid=rss_sd_all,Journal of Hazardous Materials,,3,General geochemistry study with limited relevance to hydrogeochemical or isotope research profile.,general geochemistry,2026-05-21T04:14:57.706068+00:00,
https://www.sciencedirect.com/science/article/pii/S0304389426013294,Association of microplastic pollution with coral resilience in the presence of sea surface temperature anomalies,https://www.sciencedirect.com/science/article/pii/S0304389426013294?dgcid=rss_sd_all,Journal of Hazardous Materials,,2,Surface water or marine geochemistry study with no groundwater or isotope hydrogeology relevance.,surface water,2026-05-21T04:14:57.706068+00:00,
https://www.sciencedirect.com/science/article/pii/S030438942601335X,"Chemical complexity and enrichment in wildland–urban interface fire emissions: A case study of particulate matter, gas-phase pollutants, and ash from the 2025 Los Angeles fires",https://www.sciencedirect.com/science/article/pii/S030438942601335X?dgcid=rss_sd_all,Journal of Hazardous Materials,,3,General geochemistry study with limited relevance to hydrogeochemical or isotope research profile.,general geochemistry,2026-05-21T04:14:57.706068+00:00,
https://www.sciencedirect.com/science/article/pii/S0304389426013385,Carboxyl-rich carbon triggers radical-dominated oxidation in the Cr(VI)/S(IV) system via ligand-exchange and interfacial electron transfer,https://www.sciencedirect.com/science/article/pii/S0304389426013385?dgcid=rss_sd_all,Journal of Hazardous Materials,,3,General geochemistry study with limited relevance to hydrogeochemical or isotope research profile.,general geochemistry,2026-05-21T04:14:57.706068+00:00,
https://www.sciencedirect.com/science/article/pii/S0304389426013178,Temperature-dependent biofilm and sublancin production arrest soil arsenic and antibiotic resistance gene mobility,https://www.sciencedirect.com/science/article/pii/S0304389426013178?dgcid=rss_sd_all,Journal of Hazardous Materials,,2,Soil or atmospheric geochemistry study unrelated to groundwater hydrogeochemistry.,soil/atm study,2026-05-21T04:14:57.706068+00:00,
https://www.sciencedirect.com/science/article/pii/S0304389426013208,Silica-coated nanosized zero-valent iron/persulfate system for sequential reduction–oxidation remediation of subsurface contamination: A feasibility study,https://www.sciencedirect.com/science/article/pii/S0304389426013208?dgcid=rss_sd_all,Journal of Hazardous Materials,,5,General groundwater geochemistry study with limited isotope or redox content.,shallow/general groundwater,2026-05-21T04:14:57.706068+00:00,
https://www.sciencedirect.com/science/article/pii/S0304389426012975,Derivation of an ecological effect-based trigger value for assessment of androgenic activity in water,https://www.sciencedirect.com/science/article/pii/S0304389426012975?dgcid=rss_sd_all,Journal of Hazardous Materials,,3,General geochemistry study with limited relevance to hydrogeochemical or isotope research profile.,general geochemistry,2026-05-21T04:14:57.706068+00:00,
https://www.sciencedirect.com/science/article/pii/S0304389426013063,Mechanistic insights into antimony immobilization by sulfur-metabolizing microorganisms under alternating oxic-anoxic conditions,https://www.sciencedirect.com/science/article/pii/S0304389426013063?dgcid=rss_sd_all,Journal of Hazardous Materials,,3,General geochemistry study with limited relevance to hydrogeochemical or isotope research profile.,general geochemistry,2026-05-21T04:14:57.706068+00:00,
https://www.sciencedirect.com/science/article/pii/S0304389426013245,Worldwide accumulation of atmospheric mercury in glacial cryoconite,https://www.sciencedirect.com/science/article/pii/S0304389426013245?dgcid=rss_sd_all,Journal of Hazardous Materials,,2,Soil or atmospheric geochemistry study unrelated to groundwater hydrogeochemistry.,soil/atm study,2026-05-21T04:14:57.706068+00:00,
https://www.sciencedirect.com/science/article/pii/S0304389426013269,"Integrated phenotypic, physiological, transcriptomic and metabolomic analyses uncover the mechanisms underlying root and leaf responses of Osmanthus fragrans to Pb toxicity",https://www.sciencedirect.com/science/article/pii/S0304389426013269?dgcid=rss_sd_all,Journal of Hazardous Materials,,3,General geochemistry study with limited relevance to hydrogeochemical or isotope research profile.,general geochemistry,2026-05-21T04:14:57.706068+00:00,
https://www.sciencedirect.com/science/article/pii/S0304389426013257,Nano-polystyrene influences energy flow dynamics in stream brown-green food chains: Evidence from feeding preference shifts of a river snail,https://www.sciencedirect.com/science/article/pii/S0304389426013257?dgcid=rss_sd_all,Journal of Hazardous Materials,,2,Surface water or marine geochemistry study with no groundwater or isotope hydrogeology relevance.,surface water,2026-05-21T04:14:57.706068+00:00,
https://www.sciencedirect.com/science/article/pii/S0304389426013579,Capturing nanoplastics through a collagen fibrous membrane with hierarchical functional surfaces,https://www.sciencedirect.com/science/article/pii/S0304389426013579?dgcid=rss_sd_all,Journal of Hazardous Materials,,3,General geochemistry study with limited relevance to hydrogeochemical or isotope research profile.,general geochemistry,2026-05-21T04:14:57.706068+00:00,
https://www.sciencedirect.com/science/article/pii/S0304389426012227,From rapid reduction to stable immobilization: A regenerative 4D FeMgAl layered double hydroxide–microbial strategy for chromium remediation,https://www.sciencedirect.com/science/article/pii/S0304389426012227?dgcid=rss_sd_all,Journal of Hazardous Materials,,3,General geochemistry study with limited relevance to hydrogeochemical or isotope research profile.,redox geochemistry,2026-05-21T04:14:57.706068+00:00,
https://www.sciencedirect.com/science/article/pii/S0304389426013026,Target-oriented molecularly imprinted polymers enable rapid ambient ionization mass spectrometric analysis of trace tetrachlorobisphenol a in environmental samples,https://www.sciencedirect.com/science/article/pii/S0304389426013026?dgcid=rss_sd_all,Journal of Hazardous Materials,,3,General geochemistry study with limited relevance to hydrogeochemical or isotope research profile.,general geochemistry,2026-05-21T04:14:57.706068+00:00,
https://www.sciencedirect.com/science/article/pii/S0304389426013221,"Partitioning, mobility and persistence of PFAS in biosolids-based compost products across solid and aqueous matrices",https://www.sciencedirect.com/science/article/pii/S0304389426013221?dgcid=rss_sd_all,Journal of Hazardous Materials,,5,General groundwater geochemistry study with limited isotope or redox content.,shallow/general groundwater,2026-05-21T04:14:57.706068+00:00,
https://www.sciencedirect.com/science/article/pii/S0304389426010289,PFOA-mineral surface complexation and multicomponent reactive transport under static and dynamic hydrochemistry,https://www.sciencedirect.com/science/article/pii/S0304389426010289?dgcid=rss_sd_all,Journal of Hazardous Materials,,3,General geochemistry study with limited relevance to hydrogeochemical or isotope research profile.,general geochemistry,2026-05-21T04:14:57.706068+00:00,
https://www.sciencedirect.com/science/article/pii/S0304389426013592,Release patterns of long-term potentially toxic elements from coal and gangue in Ordos and adjacent regions,https://www.sciencedirect.com/science/article/pii/S0304389426013592?dgcid=rss_sd_all,Journal of Hazardous Materials,,3,General geochemistry study with limited relevance to hydrogeochemical or isotope research profile.,general geochemistry,2026-05-21T04:14:57.706068+00:00,
